order_id,customer_id,product_id,quantity,order_date,status
5546,47263,136,4,2025-10-06,Shipped
5547,30545,101,4,2025-05-29,Cancelled
5548,22251,358,4,2025-08-15,Cancelled
5549,21964,307,3,2025-04-14,Pending
5550,87890,212,2,2025-09-26,Pending
5551,96638,179,4,2025-07-12,Cancelled
5552,17769,338,1,2025-07-09,Cancelled
5553,43958,410,1,2025-05-01,Shipped
5554,37471,279,4,2025-08-02,Pending
5555,86668,318,1,2026-01-29,Shipped
5556,66566,279,5,2026-01-14,Shipped
5557,82058,47,2,2025-11-22,Shipped
5558,48367,265,4,2025-04-27,Cancelled
5559,61263,122,4,2025-11-17,Cancelled
5560,1311,478,4,2025-08-17,Cancelled
5561,13204,490,1,2025-12-12,Shipped
5562,99251,304,4,2026-03-13,Cancelled
5563,50232,323,1,2025-12-22,Cancelled
5564,53668,267,1,2025-03-30,Shipped
5565,57722,171,5,2026-03-27,Pending
5566,78898,287,1,2025-07-07,Cancelled
5567,37022,392,5,2025-11-10,Pending
5568,43947,324,4,2025-07-19,Shipped
5569,7468,146,3,2025-04-06,Shipped
5570,45783,74,1,2026-03-12,Cancelled
5571,36034,386,1,2026-03-29,Pending
5572,68170,177,5,2025-06-20,Shipped
5573,6464,64,5,2025-08-16,Pending
5574,70435,392,1,2025-04-21,Cancelled
5575,96985,474,1,2025-04-29,Cancelled
5576,58781,263,1,2025-03-31,Shipped
5577,94396,12,2,2025-12-23,Cancelled
5578,38146,375,3,2025-12-25,Cancelled
5579,35749,402,2,2026-03-18,Cancelled
5580,20876,110,1,2025-11-13,Cancelled
5581,59219,69,2,2025-08-22,Cancelled
5582,59200,150,5,2025-09-14,Cancelled
5583,46303,13,3,2026-01-19,Pending
5584,79969,214,4,2025-11-13,Shipped
5585,81473,198,1,2026-01-07,Cancelled
5586,13314,151,1,2025-12-26,Cancelled
5587,95387,365,2,2025-04-15,Cancelled
5588,98546,121,1,2025-05-14,Cancelled
5589,61545,233,4,2025-05-31,Pending
5590,91076,97,4,2026-01-02,Cancelled
5591,6838,87,3,2025-08-27,Pending
5592,68048,469,4,2025-09-24,Shipped
5593,93669,407,3,2025-09-17,Pending
5594,83524,473,3,2026-03-30,Pending
5595,89071,458,1,2025-07-07,Cancelled
5596,23407,397,4,2025-11-17,Pending
5597,98188,308,3,2025-04-23,Pending
5598,14322,439,2,2025-09-24,Pending
5599,56824,180,5,2026-03-24,Shipped
5600,65840,442,5,2025-06-03,Pending
5601,86933,87,4,2025-07-21,Shipped
5602,55138,308,1,2025-09-20,Shipped
5603,99191,193,3,2025-09-10,Shipped
5604,71383,455,1,2025-11-25,Cancelled
5605,86617,404,1,2025-07-22,Cancelled
5606,77902,189,2,2025-10-01,Cancelled
5607,72389,385,1,2025-04-04,Shipped
5608,94317,441,2,2025-07-15,Cancelled
5609,37284,76,5,2026-01-03,Shipped
5610,59247,269,5,2026-03-02,Pending
5611,59040,235,5,2025-04-06,Shipped
5612,15360,449,2,2025-10-29,Shipped
5613,59737,36,5,2025-08-09,Cancelled
5614,43270,70,1,2025-12-17,Cancelled
5615,94341,326,1,2026-02-25,Pending
5616,88940,449,4,2025-06-06,Cancelled
5617,74853,255,5,2025-06-29,Shipped
5618,52545,466,5,2025-06-19,Shipped
5619,84486,41,3,2025-06-01,Shipped
5620,80453,120,2,2025-11-09,Shipped
5621,91601,131,1,2025-12-25,Shipped
5622,26966,286,4,2025-07-23,Shipped
5623,34054,331,5,2025-06-03,Cancelled
5624,14271,23,4,2025-03-31,Pending
5625,85189,15,4,2025-09-06,Pending
5626,64950,493,4,2026-01-14,Shipped
5627,51972,379,1,2025-05-25,Cancelled
5628,44932,59,4,2025-07-06,Shipped
5629,22336,486,4,2026-03-24,Cancelled
5630,99943,334,4,2026-01-05,Shipped
5631,46825,114,2,2025-10-19,Cancelled
5632,60299,149,4,2026-02-21,Pending
5633,77593,159,5,2025-06-07,Pending
5634,51999,35,5,2026-02-23,Cancelled
5635,33361,276,1,2025-05-11,Pending
5636,75332,51,3,2025-04-13,Pending
5637,62935,333,1,2025-07-05,Shipped
5638,89388,453,1,2025-08-20,Cancelled
5639,9199,158,4,2025-08-04,Shipped
5640,49701,373,5,2026-03-13,Cancelled
5641,8000,458,3,2025-06-28,Pending
5642,70423,113,3,2026-02-23,Cancelled
5643,82754,322,2,2025-04-02,Pending
5644,18527,101,4,2026-02-28,Shipped
5645,66875,178,4,2025-08-21,Shipped
5646,53675,462,1,2026-03-28,Cancelled
5647,31736,438,5,2025-10-15,Shipped
5648,70679,490,3,2025-05-25,Pending
5649,15183,463,3,2026-01-21,Cancelled
5650,22639,323,2,2025-10-22,Shipped
5651,78677,310,1,2025-04-25,Pending
5652,32764,182,1,2025-06-12,Pending
5653,60854,310,2,2025-11-01,Cancelled
5654,8948,12,3,2025-09-09,Shipped
5655,68906,430,2,2026-03-04,Cancelled
5656,46593,258,1,2025-04-06,Pending
5657,99003,212,5,2025-08-02,Pending
5658,68774,4,3,2025-08-26,Pending
5659,39075,2,2,2025-08-24,Shipped
5660,94597,185,5,2025-06-19,Pending
5661,66544,128,3,2025-09-21,Shipped
5662,45218,98,1,2025-05-14,Pending
5663,31955,212,2,2025-10-31,Shipped
5664,13148,203,1,2025-06-10,Shipped
5665,40534,91,1,2025-11-23,Cancelled
5666,67196,41,4,2026-01-27,Pending
5667,79980,116,2,2025-11-18,Cancelled
5668,64263,174,4,2026-03-19,Pending
5669,34172,78,3,2025-11-09,Shipped
5670,57487,396,2,2026-03-09,Pending
5671,72049,465,1,2025-06-02,Cancelled
5672,79346,95,4,2025-07-24,Pending
5673,45990,257,3,2026-03-05,Cancelled
5674,8844,389,1,2025-05-10,Pending
5675,80416,88,4,2026-02-21,Pending
5676,75717,343,2,2025-09-26,Cancelled
5677,63574,145,1,2025-10-17,Cancelled
5678,55321,440,2,2025-04-24,Pending
5679,42545,113,5,2026-01-08,Shipped
5680,74718,130,3,2025-10-14,Pending
5681,73160,404,2,2026-03-05,Cancelled
5682,20839,249,1,2025-11-13,Shipped
5683,18262,178,5,2025-11-28,Pending
5684,84016,347,1,2025-12-15,Pending
5685,31077,223,3,2025-05-29,Shipped
5686,34930,169,4,2025-03-31,Pending
5687,79311,194,1,2025-04-24,Cancelled
5688,40624,309,5,2026-03-28,Shipped
5689,18407,203,2,2026-03-23,Cancelled
5690,19732,66,4,2025-08-29,Cancelled
5691,23252,296,3,2026-01-20,Pending
5692,98662,51,5,2025-09-04,Cancelled
5693,19714,185,2,2025-07-04,Cancelled
5694,83014,238,4,2025-11-16,Cancelled
5695,80530,456,1,2025-10-09,Pending
5696,51262,301,4,2025-09-12,Shipped
5697,281,116,5,2025-07-07,Shipped
5698,11913,293,2,2025-12-15,Cancelled
5699,49475,335,4,2026-03-16,Pending
5700,67411,250,5,2025-12-09,Cancelled
5701,4205,89,5,2025-09-14,Pending
5702,35185,355,2,2025-08-23,Cancelled
5703,14388,350,1,2025-07-15,Cancelled
5704,95238,157,3,2025-12-01,Cancelled
5705,19031,447,4,2025-12-29,Shipped
5706,55554,334,2,2025-06-18,Shipped
5707,30118,299,4,2025-05-24,Shipped
5708,55176,321,4,2025-04-24,Cancelled
5709,32228,39,2,2026-02-20,Shipped
5710,55595,457,1,2026-01-08,Cancelled
5711,5033,389,4,2025-10-20,Pending
5712,25602,410,2,2025-12-08,Shipped
5713,37430,147,2,2026-02-28,Cancelled
5714,11458,222,5,2025-04-29,Shipped
5715,8905,305,2,2025-06-26,Shipped
5716,14642,200,5,2025-05-12,Pending
5717,98468,313,4,2026-01-24,Shipped
5718,47956,126,5,2025-12-30,Shipped
5719,78050,466,4,2026-01-12,Cancelled
5720,47588,79,4,2025-09-22,Shipped
5721,14841,200,5,2026-03-26,Shipped
5722,40174,275,1,2025-12-04,Shipped
5723,75504,468,2,2025-12-17,Pending
5724,71687,422,1,2025-12-25,Cancelled
5725,8144,439,2,2025-06-05,Pending
5726,39247,386,5,2025-06-07,Pending
5727,39010,476,1,2025-10-28,Cancelled
5728,91773,134,3,2025-07-17,Pending
5729,88827,61,4,2025-05-17,Cancelled
5730,71032,273,5,2025-12-20,Cancelled
5731,72130,97,4,2025-08-24,Cancelled
5732,51352,154,5,2025-10-01,Shipped
5733,31248,45,1,2025-05-01,Cancelled
5734,94665,123,3,2025-12-27,Pending
5735,75632,142,3,2025-06-16,Pending
5736,67629,197,5,2026-01-07,Cancelled
5737,95363,159,3,2025-05-02,Cancelled
5738,1644,308,2,2025-11-28,Pending
5739,30333,321,5,2025-09-30,Pending
5740,85298,304,4,2025-06-24,Cancelled
5741,59625,234,4,2026-03-12,Pending
5742,35669,198,2,2026-03-13,Shipped
5743,93966,301,1,2026-01-01,Pending
5744,97932,485,1,2026-02-16,Shipped
5745,81507,35,2,2025-07-02,Shipped
5746,15961,318,1,2025-04-12,Cancelled
5747,24454,90,3,2025-10-12,Pending
5748,66339,252,3,2025-09-23,Cancelled
5749,73406,312,4,2025-04-13,Cancelled
5750,54315,219,1,2025-10-11,Shipped
5751,69159,112,2,2025-04-03,Shipped
5752,51053,70,5,2026-03-18,Shipped
5753,78525,187,2,2026-02-15,Shipped
5754,96461,106,2,2025-11-30,Pending
5755,54105,155,5,2025-10-07,Pending
5756,91963,173,5,2025-08-05,Shipped
5757,69367,238,2,2025-05-21,Pending
5758,8628,316,5,2026-02-25,Pending
5759,38107,48,1,2025-12-02,Cancelled
5760,6814,345,5,2026-01-04,Shipped
5761,68072,176,3,2025-12-15,Cancelled
5762,36305,296,1,2026-01-31,Pending
5763,68880,368,1,2025-10-13,Cancelled
5764,52306,140,4,2025-04-13,Shipped
5765,84487,62,2,2025-06-29,Shipped
5766,45522,143,2,2026-02-02,Pending
5767,63987,476,3,2025-11-23,Shipped
5768,33940,227,5,2025-06-12,Shipped
5769,80069,227,2,2025-04-06,Pending
5770,14624,251,4,2025-10-04,Shipped
5771,41465,13,2,2026-01-04,Cancelled
5772,96546,414,4,2025-10-13,Pending
5773,90449,54,1,2025-12-05,Pending
5774,7344,132,2,2025-08-09,Shipped
5775,70513,73,4,2025-12-14,Pending
5776,55963,419,2,2025-06-02,Pending
5777,95832,230,5,2026-01-05,Shipped
5778,11708,78,1,2025-09-26,Pending
5779,15878,98,1,2025-08-31,Shipped
5780,4551,18,3,2025-08-27,Shipped
5781,37221,87,2,2025-11-07,Pending
5782,68522,431,3,2026-02-18,Shipped
5783,67758,171,1,2025-08-31,Pending
5784,11763,427,2,2025-07-19,Cancelled
5785,72310,189,4,2026-01-11,Cancelled
5786,82463,354,3,2025-12-02,Shipped
5787,7227,263,2,2025-04-06,Cancelled
5788,23299,0,3,2025-04-10,Shipped
5789,65812,11,2,2025-07-23,Pending
5790,19887,486,3,2025-10-09,Cancelled
5791,36448,72,5,2025-04-26,Cancelled
5792,76409,75,3,2026-03-03,Shipped
5793,50825,108,5,2025-05-06,Shipped
5794,16543,31,4,2025-06-06,Pending
5795,93132,334,3,2025-08-12,Pending
5796,76859,371,4,2025-07-11,Cancelled
5797,71176,273,1,2025-10-03,Pending
5798,95246,77,4,2026-02-15,Cancelled
5799,53899,34,4,2026-01-25,Cancelled
5800,88043,86,5,2025-06-24,Cancelled
5801,20799,496,1,2026-01-19,Pending
5802,64194,34,1,2025-04-27,Cancelled
5803,47789,48,1,2025-10-11,Pending
5804,47630,159,1,2025-04-04,Shipped
5805,35324,247,4,2025-10-08,Shipped
5806,43147,484,5,2025-04-20,Pending
5807,88747,387,4,2026-02-08,Shipped
5808,90412,400,2,2025-04-02,Cancelled
5809,47322,262,4,2025-07-08,Pending
5810,28147,341,4,2026-01-19,Pending
5811,57572,268,1,2025-05-10,Shipped
5812,97069,69,2,2026-03-10,Pending
5813,79951,206,2,2025-04-28,Cancelled
5814,78313,285,5,2025-09-28,Pending
5815,98171,404,2,2026-01-09,Cancelled
5816,16672,393,1,2026-02-19,Cancelled
5817,85319,483,4,2026-01-18,Cancelled
5818,43033,23,2,2025-04-28,Pending
5819,92463,177,1,2026-03-15,Cancelled
5820,57371,90,3,2025-08-26,Pending
5821,93806,445,5,2026-02-09,Shipped
5822,69880,273,3,2025-04-23,Shipped
5823,50531,330,5,2025-11-18,Shipped
5824,97601,362,1,2025-12-23,Pending
5825,36359,187,4,2025-05-11,Cancelled
5826,72929,257,4,2025-05-10,Pending
5827,54070,476,2,2025-09-13,Pending
5828,87411,406,1,2026-01-12,Shipped
5829,76549,335,2,2025-08-02,Cancelled
5830,10933,411,5,2025-05-21,Pending
5831,64649,237,2,2025-08-08,Cancelled
5832,80177,457,4,2025-06-20,Shipped
5833,23620,403,1,2025-04-22,Pending
5834,26527,454,4,2025-05-03,Cancelled
5835,2422,366,3,2026-02-10,Shipped
5836,17994,474,2,2026-01-31,Cancelled
5837,74459,299,3,2025-12-23,Pending
5838,47723,142,5,2026-01-25,Cancelled
5839,45480,233,2,2025-04-03,Cancelled
5840,46016,355,1,2026-01-20,Shipped
5841,78742,457,3,2025-05-31,Cancelled
5842,60143,323,1,2025-07-03,Pending
5843,5029,450,4,2025-11-15,Pending
5844,85416,499,4,2026-02-02,Cancelled
5845,15164,370,5,2025-12-16,Cancelled
5846,50586,126,3,2025-10-14,Pending
5847,55803,124,2,2025-08-12,Pending
5848,46822,189,1,2025-05-10,Pending
5849,95067,303,1,2025-09-15,Cancelled
5850,61063,152,3,2025-07-28,Pending
5851,4418,135,2,2026-03-26,Pending
5852,82542,22,1,2026-03-06,Cancelled
5853,38315,249,2,2025-04-07,Pending
5854,83538,308,3,2025-04-28,Shipped
5855,14590,429,5,2025-11-17,Shipped
5856,69752,435,4,2025-08-06,Shipped
5857,9761,67,4,2025-12-04,Shipped
5858,17557,65,5,2026-03-20,Pending
5859,36458,417,1,2025-08-01,Shipped
5860,56399,12,1,2026-02-08,Pending
5861,12501,389,4,2025-05-13,Cancelled
5862,26136,406,5,2026-02-03,Cancelled
5863,19610,31,4,2026-01-06,Cancelled
5864,85703,28,1,2025-04-30,Cancelled
5865,29987,84,5,2025-07-20,Cancelled
5866,55434,282,1,2025-07-09,Pending
5867,51587,75,3,2026-03-19,Pending
5868,26277,499,4,2025-11-06,Shipped
5869,60867,390,4,2025-04-22,Cancelled
5870,58240,26,5,2026-02-23,Cancelled
5871,66534,74,3,2025-05-03,Cancelled
5872,62294,300,3,2025-05-05,Pending
5873,27164,277,3,2025-11-25,Pending
5874,43967,106,4,2025-08-05,Cancelled
5875,27719,387,2,2026-03-24,Shipped
5876,5400,254,1,2025-06-30,Shipped
5877,12487,176,5,2025-03-30,Pending
5878,23543,244,1,2026-01-07,Pending
5879,54675,442,5,2025-06-26,Shipped
5880,878,344,4,2025-12-01,Pending
5881,44328,124,1,2025-11-25,Shipped
5882,18973,239,5,2025-09-01,Cancelled
5883,31127,265,5,2026-03-23,Shipped
5884,70716,413,5,2025-06-06,Shipped
5885,50962,323,5,2025-09-24,Pending
5886,73125,267,2,2025-07-16,Cancelled
5887,5750,375,1,2025-11-10,Pending
5888,67367,152,5,2025-09-11,Cancelled
5889,73757,348,1,2025-09-09,Cancelled
5890,1302,282,1,2025-07-08,Shipped
5891,27495,173,2,2025-06-22,Pending
5892,55554,7,2,2025-10-26,Pending
5893,97608,237,3,2025-06-20,Shipped
5894,83006,453,5,2025-05-07,Cancelled
5895,10259,488,5,2026-01-02,Cancelled
5896,24545,450,3,2026-01-31,Cancelled
5897,94525,160,5,2025-05-19,Shipped
5898,48870,12,1,2026-02-01,Cancelled
5899,47303,449,5,2025-04-11,Pending
5900,53803,267,1,2025-11-24,Pending
5901,27734,67,5,2026-02-02,Pending
5902,22400,362,2,2025-09-02,Pending
5903,20062,408,5,2025-12-19,Pending
5904,24097,226,2,2025-04-13,Shipped
5905,72060,251,1,2025-08-29,Cancelled
5906,77103,14,1,2025-06-11,Cancelled
5907,67448,115,5,2025-04-25,Pending
5908,64372,9,1,2025-08-20,Shipped
5909,25086,378,2,2025-10-22,Pending
5910,41107,6,3,2026-03-27,Cancelled
5911,67705,281,4,2026-02-21,Pending
5912,15433,59,1,2025-08-02,Shipped
5913,76268,370,5,2025-09-14,Cancelled
5914,99388,205,4,2025-09-20,Shipped
5915,82615,190,2,2025-10-10,Shipped
5916,30579,54,3,2025-10-09,Pending
5917,34207,481,4,2025-09-17,Pending
5918,31090,80,5,2025-09-11,Pending
5919,62333,483,3,2025-10-18,Cancelled
5920,2726,278,5,2025-11-17,Shipped
5921,90195,360,3,2025-05-03,Shipped
5922,32695,361,4,2025-04-05,Cancelled
5923,25685,264,1,2026-03-26,Pending
5924,7502,330,3,2026-02-21,Cancelled
5925,20865,221,5,2026-03-26,Shipped
5926,83941,438,1,2025-06-19,Cancelled
5927,44117,470,4,2026-01-08,Pending
5928,13761,264,1,2025-08-09,Cancelled
5929,26675,355,5,2026-03-08,Shipped
5930,82488,238,1,2026-02-22,Shipped
5931,62290,220,1,2025-11-16,Shipped
5932,27136,77,1,2026-03-09,Cancelled
5933,78540,138,4,2025-11-02,Pending
5934,75619,349,3,2025-08-07,Cancelled
5935,27582,188,2,2026-02-22,Cancelled
5936,29880,304,3,2025-07-19,Shipped
5937,49785,274,4,2025-10-02,Pending
5938,25380,487,3,2025-05-31,Pending
5939,54941,60,3,2025-07-29,Pending
5940,21836,106,5,2025-10-20,Shipped
5941,91721,244,4,2025-06-04,Shipped
5942,8606,397,2,2025-06-20,Pending
5943,15598,419,1,2026-01-21,Pending
5944,51263,223,3,2025-07-10,Cancelled
5945,77610,217,3,2025-06-27,Shipped
5946,54811,196,2,2026-03-16,Cancelled
5947,86327,295,5,2025-08-05,Pending
5948,93802,220,5,2026-01-19,Shipped
5949,30718,364,1,2026-02-09,Pending
5950,29328,398,3,2025-09-20,Pending
5951,59911,466,4,2026-02-02,Pending
5952,11409,40,4,2025-05-21,Pending
5953,76487,321,1,2025-11-28,Cancelled
5954,43891,17,4,2026-02-16,Cancelled
5955,10309,142,3,2025-04-05,Shipped
5956,8226,86,1,2025-04-25,Shipped
5957,46464,103,1,2025-07-25,Cancelled
5958,4789,491,1,2025-06-10,Cancelled
5959,23078,327,5,2026-03-21,Cancelled
5960,81022,344,5,2025-09-15,Shipped
5961,96527,55,5,2026-01-04,Pending
5962,86356,294,2,2025-06-26,Pending
5963,23348,32,1,2025-06-05,Pending
5964,88112,218,1,2025-11-06,Pending
5965,14716,407,4,2026-01-08,Cancelled
5966,84359,396,3,2025-12-31,Shipped
5967,79229,36,4,2026-01-02,Shipped
5968,9388,354,1,2025-04-10,Cancelled
5969,2400,175,3,2025-11-17,Pending
5970,20310,267,2,2026-03-18,Shipped
5971,52576,443,1,2026-02-04,Pending
5972,47914,380,2,2025-05-28,Shipped
5973,39883,42,2,2025-09-10,Cancelled
5974,63383,93,1,2026-02-19,Shipped
5975,61034,204,1,2026-01-13,Shipped
5976,43017,133,5,2025-11-02,Pending
5977,31215,232,4,2025-06-18,Cancelled
5978,93607,152,4,2025-08-15,Pending
5979,92462,443,5,2025-12-18,Shipped
5980,36507,314,2,2025-04-23,Cancelled
5981,36241,465,2,2025-09-14,Shipped
5982,21845,53,5,2025-08-04,Shipped
5983,78988,412,4,2025-06-04,Shipped
5984,78030,385,3,2025-05-07,Pending
5985,86724,398,4,2026-03-07,Cancelled
5986,16411,419,3,2026-03-20,Cancelled
5987,99325,80,3,2025-12-02,Cancelled
5988,42480,100,5,2026-03-09,Pending
5989,81897,338,2,2025-05-20,Cancelled
5990,8540,297,1,2025-04-23,Cancelled
5991,82248,247,2,2025-10-03,Shipped
5992,28648,253,5,2025-09-08,Pending
5993,99590,349,5,2025-12-04,Pending
5994,13503,6,3,2025-09-13,Shipped
5995,36651,484,5,2025-12-25,Pending
5996,60624,38,4,2025-11-29,Shipped
5997,96825,409,5,2025-05-09,Shipped
5998,93187,72,5,2025-08-23,Pending
5999,33407,233,5,2025-11-08,Shipped
6000,38745,428,5,2025-11-29,Shipped
6001,69186,477,1,2025-06-09,Shipped
6002,29970,76,5,2025-06-04,Shipped
6003,35922,171,2,2025-12-01,Shipped
6004,84069,21,4,2025-04-02,Pending
6005,27327,267,1,2026-02-20,Shipped
6006,71630,247,3,2025-12-13,Shipped
6007,46705,151,1,2025-06-08,Pending
6008,62225,52,4,2025-09-15,Shipped
6009,70878,167,2,2025-06-20,Shipped
6010,29236,459,3,2025-06-20,Pending
6011,35597,354,4,2025-06-05,Pending
6012,84534,413,5,2025-11-15,Shipped
6013,84586,222,5,2025-09-12,Pending
6014,52994,230,5,2025-06-12,Cancelled
6015,9824,327,3,2025-09-18,Cancelled
6016,33416,129,4,2025-07-30,Pending
6017,67355,157,5,2026-01-31,Pending
6018,94570,473,1,2026-03-28,Cancelled
6019,97315,387,4,2025-12-17,Pending
6020,32294,23,5,2025-04-17,Shipped
6021,94359,263,5,2025-06-21,Pending
6022,56189,448,1,2025-10-24,Pending
6023,78592,282,3,2025-09-18,Cancelled
6024,26317,377,1,2025-05-13,Shipped
6025,66875,141,1,2025-11-17,Cancelled
6026,31011,424,2,2025-06-14,Cancelled
6027,76838,381,1,2025-11-13,Shipped
6028,16135,296,3,2025-05-23,Cancelled
6029,43098,387,5,2026-02-11,Cancelled
6030,44457,46,1,2025-09-11,Shipped
6031,5677,370,5,2025-12-05,Pending
6032,11593,449,2,2025-05-23,Cancelled
6033,94770,464,1,2025-08-07,Shipped
6034,70596,154,4,2025-08-17,Cancelled
6035,93924,247,1,2025-10-26,Shipped
6036,28915,440,3,2026-02-04,Shipped
6037,95894,239,1,2025-08-24,Shipped
6038,18376,158,3,2025-05-06,Cancelled
6039,94574,69,1,2025-05-23,Cancelled
6040,73663,160,1,2025-04-05,Cancelled
6041,75514,312,3,2026-01-18,Cancelled
6042,80808,483,2,2026-03-28,Pending
6043,66630,289,4,2025-05-24,Shipped
6044,42527,30,5,2025-10-12,Cancelled
6045,11884,200,3,2025-04-11,Shipped
6046,10781,235,4,2025-12-13,Pending
6047,81967,72,5,2026-02-02,Shipped
6048,8338,210,3,2025-06-03,Pending
6049,31419,408,4,2025-04-27,Pending
6050,42508,377,2,2026-03-16,Cancelled
6051,99809,368,1,2025-12-21,Pending
6052,36622,40,5,2025-05-31,Cancelled
6053,38795,400,3,2025-12-18,Shipped
6054,60718,448,4,2025-04-01,Pending
6055,63563,117,4,2025-07-23,Cancelled
6056,41844,303,1,2025-06-27,Cancelled
6057,85624,320,2,2025-10-11,Pending
6058,84324,138,4,2025-05-08,Shipped
6059,96823,78,4,2026-01-23,Cancelled
6060,79538,376,2,2025-12-08,Cancelled
6061,6692,393,2,2026-03-03,Cancelled
6062,10169,348,5,2025-12-08,Cancelled
6063,15115,208,4,2025-05-16,Shipped
6064,62529,171,1,2025-05-01,Shipped
6065,77330,21,2,2025-08-08,Cancelled
6066,68227,309,5,2025-08-22,Shipped
6067,18030,429,5,2026-03-09,Cancelled
6068,64873,303,2,2025-11-11,Cancelled
6069,35952,402,3,2026-01-07,Pending
6070,10392,131,3,2025-05-04,Shipped
6071,83354,79,5,2025-07-18,Cancelled
6072,433,484,3,2025-04-19,Cancelled
6073,94137,104,4,2025-09-15,Pending
6074,70824,92,2,2025-08-06,Shipped
6075,34318,34,5,2025-06-16,Cancelled
6076,90726,303,1,2025-04-07,Shipped
6077,60910,445,4,2025-09-02,Shipped
6078,19076,109,1,2025-08-11,Cancelled
6079,41086,369,5,2025-05-23,Shipped
6080,34808,87,3,2026-01-24,Pending
6081,98798,155,3,2025-11-01,Pending
6082,80129,365,4,2026-03-01,Shipped
6083,57563,491,2,2026-03-13,Cancelled
6084,86940,235,1,2025-12-10,Pending
6085,73859,115,3,2025-07-14,Shipped
6086,61228,293,3,2025-08-18,Shipped
6087,78776,115,3,2025-04-07,Cancelled
6088,68528,481,3,2025-12-26,Pending
6089,56273,380,1,2026-03-24,Pending
6090,92223,293,1,2025-09-11,Pending
6091,59632,375,4,2026-01-23,Pending
6092,13582,270,5,2025-04-01,Pending
6093,76429,155,5,2025-07-24,Pending
6094,28867,13,1,2025-06-23,Pending
6095,9740,46,5,2025-09-29,Cancelled
6096,80572,317,5,2026-01-10,Pending
6097,75208,119,4,2025-06-26,Cancelled
6098,66888,56,1,2025-04-02,Pending
6099,56452,432,5,2026-01-02,Cancelled
6100,87004,160,5,2025-08-30,Shipped
6101,46059,125,2,2025-06-08,Shipped
6102,98037,436,5,2025-07-01,Pending
6103,62487,174,4,2025-10-31,Cancelled
6104,41560,315,2,2026-01-30,Shipped
6105,5686,347,3,2026-02-20,Shipped
6106,19816,227,3,2025-05-24,Pending
6107,90220,223,4,2025-08-25,Pending
6108,1205,238,2,2025-04-11,Pending
6109,39539,34,2,2025-10-21,Shipped
6110,67522,43,2,2025-09-27,Pending
6111,28908,6,3,2025-12-13,Pending
6112,55196,311,5,2026-03-20,Cancelled
6113,81374,432,1,2025-06-07,Cancelled
6114,49119,447,1,2025-11-17,Cancelled
6115,59587,447,2,2025-05-19,Shipped
6116,96866,220,4,2025-04-12,Shipped
6117,30639,81,4,2025-10-30,Shipped
6118,33723,157,1,2026-03-11,Cancelled
6119,25323,283,4,2025-11-18,Pending
6120,76580,381,3,2025-11-19,Cancelled
6121,22153,197,4,2025-12-24,Shipped
6122,74744,398,3,2026-02-06,Cancelled
6123,71213,391,3,2025-11-26,Pending
6124,22018,494,5,2025-08-11,Pending
6125,43500,225,1,2025-04-23,Pending
6126,4124,13,4,2025-05-29,Pending
6127,41987,286,3,2026-01-05,Shipped
6128,81549,345,5,2025-08-19,Pending
6129,78556,164,1,2026-02-23,Cancelled
6130,61659,110,5,2025-10-30,Pending
6131,88467,488,3,2025-05-14,Shipped
6132,81916,37,3,2025-07-10,Shipped
6133,82532,81,3,2025-05-02,Pending
6134,16924,371,3,2025-07-09,Cancelled
6135,99020,2,3,2025-09-29,Shipped
6136,57428,75,3,2025-08-31,Cancelled
6137,29572,295,3,2025-09-05,Pending
6138,96039,215,3,2026-02-19,Cancelled
6139,96686,119,5,2025-06-17,Cancelled
6140,38925,17,3,2025-12-16,Shipped
6141,21059,268,2,2025-04-04,Cancelled
6142,65529,407,1,2025-07-15,Pending
6143,60174,54,1,2026-02-02,Cancelled
6144,51092,235,4,2026-03-22,Pending
6145,54687,247,2,2025-04-03,Shipped
6146,20284,43,5,2025-05-17,Cancelled
6147,83632,476,5,2026-03-29,Shipped
6148,15041,426,3,2025-08-06,Shipped
